"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
7.0936481798347e-40,0.297264960587988,0.968,0.962,1.93330287493215e-35,"8","TOMM7"
9.47991211947127e-40,1.22154025866272,0.304,0.176,2.5836552490407e-35,"8","TGFB1"
1.75893479052781e-39,0.194934177750111,1,0.999,4.7938008781045e-35,"8","RPL26"
2.22520209276292e-39,0.470533773857459,0.814,0.783,6.06456578361605e-35,"8","PTP4A2"
3.78775236420802e-39,0.809621588223588,0.537,0.405,1.03231402934125e-34,"8","SLC34A2"
9.32540274300399e-39,0.281036181448824,0.991,0.935,2.54154526357831e-34,"8","UQCRH"
3.21315215581248e-38,0.876075370552776,0.501,0.385,8.75712488545135e-34,"8","SGSM3"
8.62647627063856e-38,0.325942653756364,0.941,0.902,2.35105984279983e-33,"8","XIST"
1.38881959821978e-37,1.17414792210102,0.32,0.196,3.78508893298819e-33,"8","SCARA3"
3.02803002085373e-37,1.00566181752093,0.354,0.221,8.25259301883475e-33,"8","ARFGEF3"
3.9203608507125e-37,0.163157846805558,0.454,0.625,1.06845514625318e-32,"8","MT2A"
5.29059265640368e-37,0.539756837071833,0.775,0.705,1.44189812257626e-32,"8","EPHX1"
8.3709672720984e-37,0.827927272809829,0.533,0.391,2.2814234203377e-32,"8","CH507-513H4.5"
1.93826108253601e-36,0.174413453575615,0.18,0.365,5.28253675434363e-32,"8","MT1X"
1.99085579199805e-36,0.611303450712976,0.609,0.502,5.42587837551147e-32,"8","HSPA1A"
2.26360224395965e-36,0.617074853196701,0.649,0.571,6.16922155568764e-32,"8","NANS"
2.49634522174378e-36,1.19171946407835,0.374,0.25,6.80353926734051e-32,"8","FKBP11"
3.5149954282707e-36,0.37459204159439,0.921,0.89,9.57976854020896e-32,"8","PDIA3"
8.09352396481509e-36,0.422738097263356,0.83,0.777,2.2058090213707e-31,"8","TMEM256"
2.09169999147119e-35,1.07929511080906,0.319,0.195,5.70071915675557e-31,"8","GPX3"
5.75323011826424e-35,0.526618120860639,0.404,0.256,1.56798533643173e-30,"8","RARRES3"
7.69408213877867e-35,0.528848321135109,0.741,0.663,2.09694514610274e-30,"8","CEBPB"
7.9641853859375e-35,0.824562130594168,0.474,0.35,2.17055908508341e-30,"8","SEMA4B"
8.28650563773591e-35,0.711504305459447,0.563,0.453,2.25840424650854e-30,"8","CCDC186"
9.26225257746973e-35,0.28206826232263,0.948,0.954,2.5243343174636e-30,"8","GPX1"
1.15287364742607e-34,0.184349902272843,1,0.997,3.14204183869501e-30,"8","COX7C"
4.09110750838322e-34,0.186740547444936,0.991,0.971,1.11499044033476e-29,"8","KRT18"
5.3915514242923e-34,0.254838263263141,0.97,0.949,1.46941342517662e-29,"8","CD9"
7.5168591477339e-34,0.433038000231993,0.68,0.537,2.0486447921234e-29,"8","PTTG1"
9.05619876681202e-34,0.572561353928,0.674,0.585,2.46817641190695e-29,"8","SUMO3"
2.41561309337046e-33,0.90396864348459,0.355,0.227,6.58351192467186e-29,"8","FAM213B"
3.85744173331407e-33,0.169812360497928,0.909,0.874,1.05130716999742e-28,"8","TAGLN2"
5.55775520270363e-33,0.545422128274594,0.694,0.638,1.51471060294485e-28,"8","PLXNB2"
2.5708057003282e-32,0.186978031999256,0.998,0.994,7.00647385567449e-28,"8","WFDC2"
5.91011929356826e-32,0.766644109753107,0.469,0.35,1.61074391226909e-27,"8","LYPD6B"
1.0166556729054e-31,0.689861204763697,0.519,0.397,2.77079337093639e-27,"8","SEMA3C"
1.33646671246876e-31,0.610368371871498,0.574,0.464,3.64240637816236e-27,"8","KRTCAP3"
3.14612478566623e-31,0.874029331724428,0.454,0.343,8.57444849085476e-27,"8","ARRDC1"
3.57365822154017e-31,0.16262067385473,1,1,9.73964811698557e-27,"8","MT-ATP6"
4.04588050888494e-31,0.286805590837274,0.959,0.951,1.1026642738915e-26,"8","TMEM258"
4.16758195107218e-31,0.521624690925202,0.698,0.631,1.13583278494521e-26,"8","FAM107B"
5.46549789946962e-31,0.301186359950752,0.805,0.718,1.48956679752145e-26,"8","S100A4"
8.66223168716503e-31,0.78315744435781,0.482,0.374,2.36080462401996e-26,"8","SPSB3"
1.15652329532647e-30,0.430733375763894,0.817,0.777,3.15198858908275e-26,"8","CTSD"
1.64910717138072e-30,0.165109915237048,1,0.999,4.49447668488102e-26,"8","RPL30"
1.9099957105795e-30,0.273778229119639,0.967,0.953,5.20550230961338e-26,"8","UQCR10"
1.94754020800507e-30,0.326425412844098,0.879,0.869,5.30782608289703e-26,"8","SERP1"
2.09870790183207e-30,0.805061669987257,0.41,0.285,5.71981851565312e-26,"8","MACC1"
6.2528363517538e-30,0.821398054401128,0.497,0.4,1.70414801930698e-25,"8","SLC12A2"
1.39013600426419e-29,0.555785771458977,0.588,0.475,3.78867666602163e-25,"8","SMIM14"
2.77056498117445e-29,0.239304958021798,0.987,0.988,7.55089779969285e-25,"8","HSP90B1"
3.97959419424017e-29,0.794735956449278,0.504,0.409,1.08459860169822e-24,"8","RP11-532F12.5"
8.56476605646884e-29,0.841626634802695,0.391,0.274,2.33424134103002e-24,"8","NT5E"
1.07172839247441e-28,0.280422877421385,0.816,0.728,2.92088856084976e-24,"8","ZFP36L1"
1.6493297264145e-28,0.93015438794632,0.359,0.249,4.49508323637008e-24,"8","PSD3"
1.85441740723771e-28,0.251457073356135,0.99,0.982,5.05402920168565e-24,"8","PPIB"
2.71221337057173e-28,0.788395404857404,0.379,0.261,7.3918663201562e-24,"8","SIPA1"
3.09631494766574e-28,0.569913849452945,0.568,0.45,8.4386967583682e-24,"8","BCAT1"
3.12811119242639e-28,0.255645818024571,0.942,0.932,8.52535424383889e-24,"8","EIF4A2"
8.73763167441638e-28,0.552316421422243,0.657,0.588,2.38135413654544e-23,"8","ZKSCAN1"
1.93342910144471e-27,0.559474828881283,0.612,0.528,5.26936767307742e-23,"8","SYNGR2"
2.43601011675717e-27,0.806103252639745,0.4,0.282,6.63910197221e-23,"8","CH507-513H4.4"
2.73533355213422e-27,0.746691594386899,0.47,0.363,7.45487806298661e-23,"8","TOB1"
2.94088623537488e-27,0.721535256267047,0.558,0.478,8.0150913458907e-23,"8","ERLEC1"
7.16578441007591e-27,0.320774492877832,0.867,0.817,1.95296288312209e-22,"8","EIF4B"
8.89856180571536e-27,0.791424735714499,0.365,0.246,2.42521403452966e-22,"8","BHLHE41"
1.25947337647305e-26,0.153206023275659,0.999,1,3.43256874023966e-22,"8","TMSB4X"
1.37220225506255e-26,0.926476790650484,0.4,0.3,3.73980002594748e-22,"8","SLMAP"
1.73558214378212e-26,0.697268958782696,0.519,0.428,4.7301555746638e-22,"8","UGCG"
1.87758993029982e-26,0.654485250017209,0.521,0.427,5.11718359603913e-22,"8","PSMB8"
5.33349411834452e-26,0.811751029122957,0.442,0.336,1.45359048701361e-21,"8","VEGFB"
8.6200468610645e-26,0.172822257474476,1,0.996,2.34930757151452e-21,"8","RPS29"
9.67378960647978e-26,0.177482784293332,1,0.996,2.63649461935e-21,"8","RPL22"
1.07389421069855e-25,0.789275177731568,0.449,0.35,2.92679128183783e-21,"8","TSPAN12"
1.52520016751503e-25,0.746425244723798,0.474,0.383,4.15678053654547e-21,"8","CKLF"
1.57528469103549e-25,0.370711782506907,0.828,0.79,4.29328089694814e-21,"8","TMED9"
1.79805120392428e-25,0.599865782027155,0.519,0.412,4.90040875117524e-21,"8","C19orf33"
1.89526099569006e-25,0.774998648815923,0.355,0.242,5.1653443176537e-21,"8","CAMK2N1"
1.89575663568011e-25,0.462315977433156,0.712,0.646,5.16669513488258e-21,"8","AKR1A1"
2.58782691123152e-25,0.336541685688457,0.796,0.761,7.05286346387037e-21,"8","PTTG1IP"
2.86705007447279e-25,0.144328282102095,1,1,7.81385827296815e-21,"8","RPL39"
1.37139537829246e-24,0.389997123552782,0.775,0.739,3.73760096399828e-20,"8","MAP2K2"
1.51883366203472e-24,0.539712450146666,0.497,0.393,4.13942926250943e-20,"8","LRG1"
2.25864590333773e-24,0.628271757514691,0.504,0.408,6.15571354495665e-20,"8","MET"
2.33906296888925e-24,0.169153565668609,0.997,0.993,6.37488221541077e-20,"8","PFDN5"
6.86372604835373e-24,0.140202984558895,1,1,1.87063989721833e-19,"8","RPS24"
7.37927067624721e-24,0.370686320531942,0.81,0.771,2.01114643010441e-19,"8","KDELR2"
7.76519994189087e-24,0.155801743015243,1,0.998,2.11632759216294e-19,"8","RPS25"
9.20259301179964e-24,0.538693260719741,0.616,0.554,2.50807469943587e-19,"8","MYO6"
1.55604271563839e-23,0.899016527637266,0.336,0.236,4.24083881720086e-19,"8","NFKB2"
2.24518349995073e-23,0.805719895982179,0.346,0.241,6.11902311076571e-19,"8","SMOC2"
3.85416744200657e-23,0.611797671866807,0.577,0.511,1.05041479464447e-18,"8","GDE1"
4.45640563817742e-23,0.562040776154688,0.579,0.511,1.21454879262887e-18,"8","SPCS3"
5.47272260181941e-23,0.500502923174465,0.315,0.199,1.49153581789986e-18,"8","AMN"
7.37510884009158e-23,0.15737076655334,1,0.999,2.01001216327856e-18,"8","RPL9"
8.26134647749378e-23,0.557798310633933,0.552,0.46,2.25154736897615e-18,"8","IL1R1"
9.95565827835857e-23,0.567033657613581,0.601,0.54,2.71331510718384e-18,"8","ARL1"
1.08227112021221e-22,0.715826149830416,0.41,0.3,2.94962171102635e-18,"8","CH507-513H4.6"
1.35966001793495e-22,0.578300106016854,0.489,0.4,3.70561741287991e-18,"8","DRAM2"
1.8484131411306e-22,0.741873749573278,0.448,0.358,5.03766517483733e-18,"8","TRIOBP"
1.87246470208839e-22,0.760063841054403,0.336,0.23,5.10321529907171e-18,"8","CH507-513H4.3"
1.9389004369537e-22,0.752295714362159,0.419,0.323,5.28427925087361e-18,"8","LINC00116"
2.01583585434759e-22,0.485219487816374,0.609,0.54,5.49395903743892e-18,"8","HOXB2"
2.61963536809137e-22,0.538210558153014,0.568,0.491,7.13955423219623e-18,"8","FCGRT"
2.7038720294893e-22,0.458453769288856,0.562,0.473,7.36913282917013e-18,"8","BLVRB"
3.15891392095859e-22,0.718849966319926,0.439,0.344,8.60930400018054e-18,"8","VASN"
3.73055322395385e-22,0.623879866509977,0.498,0.413,1.01672497565638e-17,"8","NINJ1"
5.02561605102169e-22,0.340221978972956,0.695,0.623,1.36968139854545e-17,"8","HLA-E"
8.03096528317672e-22,0.498997925176294,0.593,0.534,2.18875927827698e-17,"8","HOXB3"
1.92384153353372e-21,0.18309279358678,1,0.995,5.2432377154928e-17,"8","RPL31"
2.05737566896733e-21,0.319047085011359,0.816,0.793,5.60717164820355e-17,"8","NDUFA1"
2.55996655484817e-21,0.208410236135436,0.968,0.951,6.97693284858321e-17,"8","OST4"
2.57070277306578e-21,0.429317893929336,0.576,0.476,7.00619333771347e-17,"8","YPEL3"
3.20959973415159e-21,0.114055911433686,0.951,0.927,8.74744311545675e-17,"8","TSPO"
4.50145746059729e-21,0.660722653646507,0.431,0.327,1.22682721631118e-16,"8","CFTR"
5.62657283458667e-21,0.320124156514853,0.858,0.825,1.53346616033825e-16,"8","RPL36A"
6.05815197878595e-21,0.159289672771901,0.988,0.987,1.65108874029832e-16,"8","RPL36AL"
1.2712769182357e-20,0.204878656481699,0.966,0.956,3.46473811295958e-16,"8","SEC61G"
2.3990071440852e-20,0.656451246360974,0.401,0.301,6.5382540704898e-16,"8","PLLP"
2.58610531786131e-20,0.378371724370348,0.773,0.736,7.04817143329922e-16,"8","H1FX"
3.20484460351344e-20,0.342804392594949,0.775,0.746,8.73448348241552e-16,"8","RAB25"
3.21768397101867e-20,0.857759736523299,0.364,0.275,8.76947589461427e-16,"8","SH2D4A"
3.5608843583272e-20,0.314285247725803,0.859,0.808,9.70483423018496e-16,"8","TPM4"
4.96709495404927e-20,0.849065650255475,0.312,0.221,1.35373205877659e-15,"8","ST5"
7.48962338177409e-20,0.143147870831441,1,1,2.04122195646871e-15,"8","TPT1"
2.09124805470728e-19,0.638119230076093,0.432,0.34,5.69948744829922e-15,"8","DDR1"
2.21999651244025e-19,0.594662899077717,0.479,0.39,6.05037849500466e-15,"8","SEZ6L2"
2.68315111098136e-19,0.699306477250007,0.452,0.376,7.31266003786859e-15,"8","MIA3"
2.90663671660371e-19,0.785505591095434,0.315,0.224,7.92174770743175e-15,"8","STK32C"
7.51512581605201e-19,0.490530108531658,0.559,0.492,2.04817238990681e-14,"8","HSBP1L1"
8.50358647184156e-19,0.246249259651768,0.898,0.861,2.3175674570357e-14,"8","MZT2B"
1.03918192491122e-18,0.620712985908295,0.483,0.406,2.83218641815305e-14,"8","RIPK2"
7.28025818354406e-18,0.123579367296628,1,1,1.9841615653431e-13,"8","RPS14"
8.88328911033555e-18,0.394449593096237,0.608,0.54,2.42105161413085e-13,"8","HSPG2"
1.52731156834719e-17,0.3694101803508,0.714,0.692,4.16253494837344e-13,"8","CRIP2"
1.68156489187803e-17,0.736222221917249,0.351,0.267,4.58293695632438e-13,"8","CASP4"
4.64297536720771e-17,0.365812250158373,0.669,0.63,1.26539650657879e-12,"8","TMEM141"
5.04402537061794e-17,0.508622408697112,0.546,0.495,1.37469867450821e-12,"8","NUCB1"
7.93657038184078e-17,0.591932497374,0.478,0.408,2.16303289186689e-12,"8","AIP"
1.77831774470736e-16,0.222230511553592,0.77,0.741,4.84662718142545e-12,"8","MAL2"
1.92680876230376e-16,0.500998625462174,0.566,0.515,5.25132460078266e-12,"8","EPS8L2"
2.42747628685728e-16,0.411618155659972,0.609,0.557,6.61584387220082e-12,"8","TMPRSS4"
2.70739880457269e-16,0.42206620279855,0.648,0.622,7.37874470198240e-12,"8","MPG"
2.93915550021132e-16,0.814566382820703,0.335,0.259,8.01037440027593e-12,"8","TSPAN4"
3.55387609700244e-16,0.50128151119038,0.522,0.462,9.68573391477044e-12,"8","FNBP1"
4.43671594454606e-16,1.09111449294868,0.348,0.281,1.20918256352658e-11,"8","UBR4"
4.5217445310452e-16,0.811448259175207,0.305,0.228,1.23235625449106e-11,"8","KDELR3"
7.14184072470927e-16,0.282376387921991,0.762,0.738,1.94643727111227e-11,"8","SYF2"
1.25089624133891e-15,0.249073403015957,0.818,0.786,3.40919261614507e-11,"8","PAX8"
1.48642706196894e-15,0.592358819058211,0.455,0.385,4.05110831469015e-11,"8","NAMPT"
1.58856444129315e-15,0.71049561587905,0.383,0.31,4.32947352830036e-11,"8","PPP2R4"
1.89132441174581e-15,0.542889001493815,0.441,0.367,5.15461555177203e-11,"8","RBPMS"
2.11102927369793e-15,0.307552175701057,0.737,0.722,5.75339918253634e-11,"8","ALKBH7"
3.05540659073173e-15,0.141645055393881,0.977,0.967,8.32720512238026e-11,"8","COX7A2"
3.35147725607708e-15,0.230827809016231,0.875,0.846,9.13411611371247e-11,"8","IER3"
3.81685532350505e-15,1.95039740340651,0.351,0.276,1.04024574986807e-10,"8","S100A2"
3.89815612474351e-15,0.229691403269827,0.838,0.812,1.0624034702376e-10,"8","GLTSCR2"
5.15360190135237e-15,0.314370609812737,0.726,0.706,1.40456266219457e-10,"8","TMEM219"
5.92827844789616e-15,0.227277266883722,0.799,0.774,1.61569300818962e-10,"8","CD46"
5.97711521435904e-15,0.338136052249058,0.731,0.682,1.62900298052141e-10,"8","LAMC1"
6.0306652200073e-15,0.712422874825775,0.366,0.295,1.64359749906079e-10,"8","INF2"
8.29956412584639e-15,0.133936830770713,0.998,0.992,2.26196320685818e-10,"8","CD63"
9.4845864090672e-15,0.464338920308359,0.544,0.49,2.58492917992717e-10,"8","CAPN1"
9.58303844909052e-15,0.328845180520073,0.724,0.696,2.61176129891513e-10,"8","ARL6IP5"
1.40036579629388e-14,0.785313242532034,0.324,0.256,3.81655694121935e-10,"8","JDP2"
2.45952043493831e-14,0.332830849765619,0.66,0.617,6.70317699338088e-10,"8","PDXK"
2.5295378395473e-14,0.311679723599085,0.675,0.633,6.8940024279022e-10,"8","CD74"
2.96037762917104e-14,0.637684121147899,0.4,0.332,8.06821319054275e-10,"8","MAML2"
2.96636943384812e-14,0.368710289461274,0.561,0.496,8.08454325500966e-10,"8","ZNF503"
3.14192172502696e-14,0.439390782338011,0.542,0.48,8.56299346938849e-10,"8","LETMD1"
4.50971593163169e-14,0.380505276143101,0.62,0.578,1.2290779800069e-09,"8","TRAM1"
6.08773587628802e-14,0.423921692232762,0.611,0.574,1.65915153572354e-09,"8","SNX5"
1.15949622038965e-13,0.4011492333636,0.573,0.525,3.16009099904994e-09,"8","POR"
1.21870918034556e-13,0.666836254182389,0.343,0.274,3.32147000011379e-09,"8","TMEM125"
1.54918474709633e-13,0.236202195171707,0.879,0.852,4.22214810973634e-09,"8","POLR1D"
1.56820142646887e-13,0.269398705465869,0.793,0.78,4.27397616769826e-09,"8","ARF1"
1.57410342361634e-13,0.243655517658554,0.807,0.774,4.29006147072397e-09,"8","RAB13"
1.61397269691869e-13,0.213380650803036,0.88,0.869,4.3987211881822e-09,"8","SRSF5"
1.69796326179751e-13,0.394905739014674,0.619,0.593,4.62762907370293e-09,"8","FARP1"
2.04906237550362e-13,0.2447993538781,0.709,0.678,5.58451459819758e-09,"8","GCC2"
2.49780015085206e-13,0.388341996338512,0.552,0.491,6.8075045311322e-09,"8","SERPINB6"
2.76265019870025e-13,0.634005918571752,0.4,0.338,7.52932685153766e-09,"8","IFNAR1"
2.79963139521572e-13,0.166497213266454,0.835,0.815,7.63011540452091e-09,"8","SNHG7"
3.11348720219135e-13,0.14398785450498,0.493,0.413,8.4854980208523e-09,"8","RP11-295M3.4"
3.41512662907017e-13,0.530049085577589,0.468,0.415,9.30758611486784e-09,"8","SETD5"
6.16062237726553e-13,0.160627513662478,0.582,0.509,1.67901602269995e-08,"8","PIM3"
6.38820644025832e-13,0.240176611235743,0.792,0.787,1.741041783228e-08,"8","N4BP2L2"
7.33538084919703e-13,0.316512041602415,0.668,0.645,1.99918469664016e-08,"8","GOLGA4"
8.10929256850082e-13,0.226925944614787,0.76,0.71,2.21010659661921e-08,"8","MZT2A"
1.13397604578319e-12,0.209880086426781,0.851,0.843,3.09053831517751e-08,"8","NDUFV2"
1.13467709104868e-12,0.411911619682057,0.542,0.495,3.09244894394407e-08,"8","LDLR"
1.17683085016626e-12,0.618963860600591,0.37,0.302,3.20733479904313e-08,"8","MTUS1"
1.235308121932e-12,0.386352132480126,0.571,0.522,3.36670875551348e-08,"8","AGRN"
1.34311580320465e-12,0.238021769620257,0.858,0.831,3.66052781005396e-08,"8","PSME1"
1.35462016600989e-12,0.502239581805212,0.412,0.342,3.69188180044335e-08,"8","TMC4"
1.47849260810132e-12,0.600240424737017,0.357,0.291,4.02948375411933e-08,"8","KIF13B"
1.51764800033777e-12,0.227268469910327,0.775,0.769,4.13619786012054e-08,"8","LINC00493"
1.52417246072211e-12,0.235561681999519,0.855,0.836,4.15397962445203e-08,"8","APP"
1.53048815270981e-12,0.180763733451566,0.927,0.914,4.17119241139532e-08,"8","ATP5I"
1.65255209988378e-12,0.247791988365324,0.742,0.697,4.50386549302326e-08,"8","TSPAN3"
2.68885681584463e-12,0.696861090394288,0.338,0.281,7.32821036590296e-08,"8","VHL"
2.99422782859387e-12,0.548900740468687,0.412,0.352,8.16046852404975e-08,"8","YIPF2"
3.14814197685845e-12,0.548499882647205,0.433,0.372,8.57994614373002e-08,"8","GRAMD3"
3.56257487017728e-12,0.512935771128327,0.448,0.389,9.70944155118116e-08,"8","HOXB8"
3.83817084825861e-12,0.53409020030692,0.352,0.281,1.0460550829844e-07,"8","HBP1"
3.93254799333025e-12,0.157334593655031,0.968,0.927,1.07177663010223e-07,"8","SNHG8"
4.28254741193176e-12,0.257036965935043,0.804,0.781,1.16716547164788e-07,"8","CNBP"
4.60249753914226e-12,0.653320628229964,0.364,0.304,1.25436467931783e-07,"8","WNK2"
5.04328083853683e-12,0.619306932453295,0.344,0.278,1.37449575973483e-07,"8","TMEM159"
5.81765545750093e-12,0.468929800236706,0.448,0.388,1.5855438183873e-07,"8","TRIM56"
8.81377430841201e-12,0.450929545719817,0.552,0.496,2.40210605001461e-07,"8","PLK2"
9.2858497946366e-12,0.741320593919763,0.3,0.239,2.53076550303026e-07,"8","LRP5"
9.61274544491775e-12,0.417668794066957,0.55,0.512,2.61985764355788e-07,"8","CCNB1IP1"
1.06605411463266e-11,0.333250549091506,0.438,0.373,2.90542388401986e-07,"8","C12orf76"
1.07144425144632e-11,0.136587531026285,0.985,0.974,2.9201141628918e-07,"8","EPCAM"
1.12971084606724e-11,0.691332945008733,0.318,0.257,3.07891393987166e-07,"8","STX5"
1.40877316544515e-11,0.296506486599803,0.645,0.617,3.83947038510421e-07,"8","UFM1"
1.63278503997087e-11,0.222031285969544,0.83,0.809,4.4499923479366e-07,"8","ANAPC16"
1.67701717986676e-11,0.40670055238794,0.353,0.274,4.57054262200887e-07,"8","CA12"
1.67843849675123e-11,0.418525169545247,0.48,0.419,4.57441627904581e-07,"8","SCNN1A"
1.7697414857744e-11,0.249254865038197,0.703,0.671,4.82325344532955e-07,"8","AHNAK"
1.77116621012197e-11,0.345707904526503,0.623,0.582,4.82713638906641e-07,"8","TMED3"
1.8912767825423e-11,0.490720987026684,0.514,0.466,5.15448574314079e-07,"8","SLC5A3"
2.79400963876964e-11,0.554677157501783,0.342,0.273,7.61479386950276e-07,"8","TUBA4A"
2.91399561011415e-11,0.212874727388714,0.738,0.711,7.9418036358051e-07,"8","GRN"
3.26485076829955e-11,0.435054840850713,0.506,0.459,8.89802428392359e-07,"8","RFC1"
3.40319355047176e-11,0.55244217445615,0.483,0.431,9.27506370245573e-07,"8","NCOA7"
3.42206742978463e-11,0.24534108341693,0.896,0.885,9.32650257313504e-07,"8","RPS27L"
3.49073321425905e-11,0.609466806627328,0.365,0.307,9.51364430214161e-07,"8","SLC35F5"
3.73883135942553e-11,0.394125048068394,0.487,0.418,1.01898109869783e-06,"8","VEGFA"
4.67678827625515e-11,0.485564221895025,0.515,0.485,1.27461187681058e-06,"8","CBR1"
5.34624462995809e-11,0.287703294643664,0.559,0.498,1.45706551144878e-06,"8","TMEM106C"
5.58849984429328e-11,0.252432627920565,0.739,0.724,1.52308974756369e-06,"8","C6orf48"
5.63021366827815e-11,0.18895776702032,0.865,0.85,1.53445843315253e-06,"8","SRRM1"
6.01506964625958e-11,0.18352455791231,0.821,0.798,1.63934708139159e-06,"8","EPB41L4A-AS1"
8.20665901952682e-11,0.114755271358141,0.999,0.997,2.23664284918184e-06,"8","RPL21"
9.61300604370024e-11,0.347134750636872,0.546,0.501,2.61992866715006e-06,"8","NFAT5"
1.10829954961403e-10,0.631707972893184,0.488,0.437,3.02055959251809e-06,"8","CTGF"
1.1831807784753e-10,0.537732314385029,0.311,0.246,3.22464089365658e-06,"8","DNAJB9"
1.4040265151771e-10,0.655335618661645,0.341,0.286,3.82653386446367e-06,"8","NAPRT"
1.47319705740006e-10,0.419906850731294,0.392,0.33,4.01505126023813e-06,"8","ECE1"
1.52159628396986e-10,0.150999746098239,0.93,0.931,4.14695851233145e-06,"8","SRRM2"
1.59190152943875e-10,0.447133339575397,0.478,0.435,4.33856842833236e-06,"8","SEPT11"
1.85785150507277e-10,0.704564021155923,0.333,0.281,5.06338849192533e-06,"8","NTHL1"
1.90994533682994e-10,0.139191908936581,0.967,0.947,5.20536502099633e-06,"8","RPS10"
1.92446149392901e-10,0.590892791787358,0.333,0.271,5.24492735555413e-06,"8","C11orf54"
2.1525562091202e-10,0.110447703215537,1,0.999,5.8665766923362e-06,"8","RPL37A"
2.22345507451497e-10,0.22720064677468,0.723,0.687,6.05980446008309e-06,"8","TMEM205"
3.01255903433923e-10,0.558993487303426,0.395,0.342,8.21042839218813e-06,"8","SECISBP2L"
3.10555067402282e-10,0.338657837880832,0.6,0.587,8.4638678069818e-06,"8","DDRGK1"
4.03221933748668e-10,0.592601575182405,0.36,0.308,1.09894105823862e-05,"8","WWC1"
4.0809631493404e-10,0.518398273557838,0.388,0.333,1.11222569672123e-05,"8","SRPRA"
4.22408945845523e-10,0.241083790500619,0.706,0.694,1.15123334100739e-05,"8","MFSD10"
4.29030973514715e-10,0.477527138400536,0.463,0.423,1.169281015217e-05,"8","SWI5"
4.64948578449489e-10,0.539610390889297,0.359,0.3,1.26717085570624e-05,"8","PYCARD"
7.73024026209748e-10,0.681305927423461,0.303,0.246,2.10679968103205e-05,"8","SLC33A1"
9.34430796800417e-10,0.530673736546572,0.347,0.29,2.54669769359986e-05,"8","ZSCAN18"
9.61216705422447e-10,0.282012472783716,0.647,0.609,2.61970000895834e-05,"8","RND3"
1.02808442667252e-09,0.368691551303607,0.569,0.531,2.80194129645329e-05,"8","KCNQ1OT1"
1.06223283560897e-09,0.626402897213312,0.305,0.247,2.89500937016869e-05,"8","CXCL16"
1.19184147061751e-09,0.666860731310887,0.314,0.259,3.24824474402096e-05,"8","CCPG1"
1.19316550437533e-09,0.417168598388647,0.495,0.456,3.25185326562454e-05,"8","SLC39A7"
1.42664693726718e-09,0.171317433231395,0.935,0.934,3.88818356282797e-05,"8","SEC61B"
1.74261577012635e-09,0.586923060959376,0.327,0.272,4.74932501990236e-05,"8","PML"
1.75878279634678e-09,0.387998519641915,0.52,0.49,4.79338663316352e-05,"8","TRAPPC6A"
2.25265639272268e-09,0.319916095452901,0.608,0.584,6.13938973272639e-05,"8","DPM3"
2.77636460264522e-09,0.202496101510271,0.796,0.785,7.56670408804928e-05,"8","VMP1"
2.80268921549389e-09,0.224527172702356,0.719,0.676,7.63844918790704e-05,"8","FOSB"
2.86295389965987e-09,0.38291876217285,0.554,0.535,7.802694558133e-05,"8","HOOK2"
3.8344167934299e-09,0.552438729743973,0.352,0.301,0.000104503195288139,"8","ZNF277"
4.41535951742039e-09,0.228700187088956,0.697,0.657,0.000120336208287775,"8","CCNL1"
4.86052858990569e-09,0.430740804515444,0.462,0.423,0.00013246884618929,"8","TRAPPC4"
5.10459147406622e-09,0.210150862620576,0.63,0.585,0.000139120536034201,"8","P4HA1"
5.1403978809293e-09,0.127854533897517,1,1,0.000140096403846847,"8","RPS18"
5.42875688357872e-09,0.264302221843432,0.729,0.707,0.000147955340105054,"8","DDOST"
5.44022151130761e-09,0.432201874505156,0.403,0.35,0.000148267797069178,"8","KIAA1522"
5.44233455923737e-09,0.217125123968226,0.659,0.603,0.000148325386077455,"8","CXXC5"
5.74766445990099e-09,0.200674675612973,0.748,0.69,0.000156646847190142,"8","HES1"
9.17409459338862e-09,0.183762206015923,0.816,0.801,0.000250030774048214,"8","NDUFC1"
9.84941925251849e-09,0.333963484231031,0.53,0.494,0.000268436072308139,"8","DHPS"
1.38185007808659e-08,0.276622361506429,0.534,0.487,0.00037660942028172,"8","DDIT4"
1.65184948272078e-08,0.203586262378396,0.791,0.796,0.000450195058020722,"8","UXT"
1.76626437758859e-08,0.410328307245682,0.455,0.42,0.000481377693467995,"8","TPBG"
1.85308041835265e-08,0.280303384423337,0.623,0.594,0.00050503853721783,"8","CTNNAL1"
1.89459648942821e-08,0.416474805358473,0.453,0.417,0.000516353327228765,"8","DNAJC4"
2.05750352253216e-08,0.393621619005974,0.38,0.325,0.000560752010030915,"8","ITGA3"
2.5001853575869e-08,0.281436335828836,0.508,0.465,0.000681400517356734,"8","CFLAR"
3.20193674334065e-08,0.101781365501983,0.992,0.99,0.00087265584003006,"8","CYBA"
3.41134175393594e-08,0.522101819415813,0.416,0.385,0.000929727081617701,"8","SAV1"
3.8357035491721e-08,0.145258340801987,0.845,0.816,0.00104538264529136,"8","TSC22D1"
6.43757844886819e-08,0.225989731822648,0.405,0.345,0.00175449763045454,"8","MPZL2"
6.7959854898013e-08,0.22207134917532,0.68,0.668,0.00185217788539045,"8","HDGF"
6.99299334144514e-08,0.274938933386332,0.565,0.537,0.00190587040527746,"8","CPD"
